,index,date,State,fips,colorvalue,deaths,code
6404,6404,2020-06-27,Georgia,13,71066,2733,GA
6405,6405,2020-06-27,Guam,66,1217,6,GU
6406,6406,2020-06-27,Hawaii,15,856,18,HI
6407,6407,2020-06-27,Idaho,16,5319,92,ID
6408,6408,2020-06-27,Illinois,17,142536,7083,IL
6409,6409,2020-06-27,Indiana,18,45707,2616,IN
6410,6410,2020-06-27,Iowa,19,28203,704,IA
6411,6411,2020-06-27,Kansas,20,13767,269,KS
6412,6412,2020-06-27,Kentucky,21,15337,575,KY
6413,6413,2020-06-27,Louisiana,22,54882,3190,LA
6414,6414,2020-06-27,Maine,23,3154,104,ME
6415,6415,2020-06-27,Maryland,24,67032,3157,MD
6416,6416,2020-06-27,Massachusetts,25,108443,8040,MA
6417,6417,2020-06-27,Michigan,26,69802,6157,MI
6418,6418,2020-06-27,Minnesota,27,35068,1452,MN
6419,6419,2020-06-27,Mississippi,28,25531,1035,MS
6420,6420,2020-06-27,Missouri,29,20909,1021,MO
6421,6421,2020-06-27,Montana,30,852,22,MT
6422,6422,2020-06-27,Nebraska,31,18775,271,NE
6423,6423,2020-06-27,Nevada,32,16400,500,NV
6424,6424,2020-06-27,New Hampshire,33,5717,367,NH
6425,6425,2020-06-27,New Jersey,34,172727,14948,NJ
6426,6426,2020-06-27,New Mexico,35,11619,491,NM
6427,6427,2020-06-27,New York,36,396669,31105,NY
6428,6428,2020-06-27,North Carolina,37,60710,1334,NC
6429,6429,2020-06-27,North Dakota,38,3467,87,ND
6430,6430,2020-06-27,Northern Mariana Islands,69,30,2,MP
6431,6431,2020-06-27,Ohio,39,49455,2804,OH
6432,6432,2020-06-27,Oklahoma,40,12642,384,OK
6433,6433,2020-06-27,Oregon,41,8110,204,OR
6434,6434,2020-06-27,Pennsylvania,42,89400,6652,PA
6435,6435,2020-06-27,Puerto Rico,72,7066,152,PR
6436,6436,2020-06-27,Rhode Island,44,16661,927,RI
6437,6437,2020-06-27,South Carolina,45,31939,711,SC
6438,6438,2020-06-27,South Dakota,46,6626,91,SD
6439,6439,2020-06-27,Tennessee,47,39813,577,TN
6440,6440,2020-06-27,Texas,48,148639,2398,TX
6441,6441,2020-06-27,Utah,49,20735,167,UT
6442,6442,2020-06-27,Vermont,50,1200,56,VT
6443,6443,2020-06-27,Virgin Islands,78,81,6,VI
6444,6444,2020-06-27,Virginia,51,61247,1724,VA
6445,6445,2020-06-27,Washington,53,33031,1311,WA
6446,6446,2020-06-27,West Virginia,54,2781,93,WV
6447,6447,2020-06-27,Wisconsin,55,30235,786,WI
6448,6448,2020-06-27,Wyoming,56,1392,20,WY
6449,6449,2020-06-28,Alabama,1,35441,919,AL
6450,6450,2020-06-28,Alaska,2,1060,12,AK
6451,6451,2020-06-28,Arizona,4,73961,1594,AZ
6452,6452,2020-06-28,Arkansas,5,19818,264,AR
6453,6453,2020-06-28,California,6,216955,5937,CA
6454,6454,2020-06-28,Colorado,8,32290,1676,CO
6455,6455,2020-06-28,Connecticut,9,46303,4316,CT
6456,6456,2020-06-28,Delaware,10,11226,507,DE
6457,6457,2020-06-28,District of Columbia,11,10248,550,DC
6458,6458,2020-06-28,Florida,12,141067,3418,FL
6459,6459,2020-06-28,Georgia,13,72800,2735,GA
6460,6460,2020-06-28,Guam,66,1217,6,GU
6461,6461,2020-06-28,Hawaii,15,883,18,HI
6462,6462,2020-06-28,Idaho,16,5543,91,ID
6463,6463,2020-06-28,Illinois,17,143117,7098,IL
6464,6464,2020-06-28,Indiana,18,46071,2619,IN
6465,6465,2020-06-28,Iowa,19,28520,706,IA
6466,6466,2020-06-28,Kansas,20,14016,272,KS
6467,6467,2020-06-28,Kentucky,21,15480,577,KY
6468,6468,2020-06-28,Louisiana,22,56349,3199,LA
6469,6469,2020-06-28,Maine,23,3191,104,ME
6470,6470,2020-06-28,Maryland,24,67360,3168,MD
6471,6471,2020-06-28,Massachusetts,25,108667,8060,MA
6472,6472,2020-06-28,Michigan,26,70042,6161,MI
6473,6473,2020-06-28,Minnesota,27,35584,1460,MN
6474,6474,2020-06-28,Mississippi,28,25899,1039,MS
6475,6475,2020-06-28,Missouri,29,21254,1023,MO
6476,6476,2020-06-28,Montana,30,863,22,MT
6477,6477,2020-06-28,Nebraska,31,18900,271,NE
6478,6478,2020-06-28,Nevada,32,17187,500,NV
6479,6479,2020-06-28,New Hampshire,33,5747,367,NH
6480,6480,2020-06-28,New Jersey,34,173036,14975,NJ
6481,6481,2020-06-28,New Mexico,35,11809,492,NM
6482,6482,2020-06-28,New York,36,397293,31137,NY
6483,6483,2020-06-28,North Carolina,37,62178,1338,NC
6484,6484,2020-06-28,North Dakota,38,3504,88,ND
6485,6485,2020-06-28,Northern Mariana Islands,69,30,2,MP
6486,6486,2020-06-28,Ohio,39,50309,2807,OH
6487,6487,2020-06-28,Oklahoma,40,12944,385,OK
6488,6488,2020-06-28,Oregon,41,8348,204,OR
6489,6489,2020-06-28,Pennsylvania,42,89785,6655,PA
6490,6490,2020-06-28,Puerto Rico,72,7189,153,PR
6491,6491,2020-06-28,Rhode Island,44,16661,927,RI
6492,6492,2020-06-28,South Carolina,45,33320,716,SC
6493,6493,2020-06-28,South Dakota,46,6681,91,SD
6494,6494,2020-06-28,Tennessee,47,39945,577,TN
6495,6495,2020-06-28,Texas,48,152437,2407,TX
6496,6496,2020-06-28,Utah,49,21155,167,UT
6497,6497,2020-06-28,Vermont,50,1202,56,VT
6498,6498,2020-06-28,Virgin Islands,78,81,6,VI
6499,6499,2020-06-28,Virginia,51,61736,1732,VA
6500,6500,2020-06-28,Washington,53,33341,1311,WA
6501,6501,2020-06-28,West Virginia,54,2831,93,WV
6502,6502,2020-06-28,Wisconsin,55,30716,786,WI
6503,6503,2020-06-28,Wyoming,56,1417,20,WY
6504,6504,2020-06-29,Alabama,1,37175,929,AL
6505,6505,2020-06-29,Alaska,2,1085,12,AK
6506,6506,2020-06-29,Arizona,4,74602,1598,AZ
6507,6507,2020-06-29,Arkansas,5,20257,265,AR
6508,6508,2020-06-29,California,6,223995,5979,CA
6509,6509,2020-06-29,Colorado,8,32495,1682,CO
6510,6510,2020-06-29,Connecticut,9,46362,4320,CT
6511,6511,2020-06-29,Delaware,10,11376,507,DE
6512,6512,2020-06-29,District of Columbia,11,10292,551,DC
6513,6513,2020-06-29,Florida,12,146333,3446,FL
6514,6514,2020-06-29,Georgia,13,74816,2739,GA
6515,6515,2020-06-29,Guam,66,1224,6,GU
6516,6516,2020-06-29,Hawaii,15,884,18,HI
6517,6517,2020-06-29,Idaho,16,5770,91,ID
6518,6518,2020-06-29,Illinois,17,143885,7115,IL
6519,6519,2020-06-29,Indiana,18,46370,2624,IN
6520,6520,2020-06-29,Iowa,19,28874,712,IA
6521,6521,2020-06-29,Kansas,20,14568,276,KS
6522,6522,2020-06-29,Kentucky,21,15657,584,KY
6523,6523,2020-06-29,Louisiana,22,57189,3199,LA
6524,6524,2020-06-29,Maine,23,3219,105,ME
6525,6525,2020-06-29,Maryland,24,67837,3175,MD
6526,6526,2020-06-29,Massachusetts,25,108768,8095,MA
6527,6527,2020-06-29,Michigan,26,70356,6165,MI
6528,6528,2020-06-29,Minnesota,27,35896,1470,MN
6529,6529,2020-06-29,Mississippi,28,26568,1059,MS
6530,6530,2020-06-29,Missouri,29,21748,1026,MO
6531,6531,2020-06-29,Montana,30,919,22,MT
6532,6532,2020-06-29,Nebraska,31,19064,273,NE
6533,6533,2020-06-29,Nevada,32,17971,505,NV
6534,6534,2020-06-29,New Hampshire,33,5760,367,NH
6535,6535,2020-06-29,New Jersey,34,173126,14992,NJ
6536,6536,2020-06-29,New Mexico,35,11982,493,NM
6537,6537,2020-06-29,New York,36,397684,31143,NY
6538,6538,2020-06-29,North Carolina,37,63684,1341,NC
6539,6539,2020-06-29,North Dakota,38,3548,88,ND
6540,6540,2020-06-29,Northern Mariana Islands,69,30,2,MP
6541,6541,2020-06-29,Ohio,39,51046,2818,OH
6542,6542,2020-06-29,Oklahoma,40,13172,385,OK
6543,6543,2020-06-29,Oregon,41,8509,207,OR
6544,6544,2020-06-29,Pennsylvania,42,90553,6663,PA
6545,6545,2020-06-29,Puerto Rico,72,7250,153,PR
6546,6546,2020-06-29,Rhode Island,44,16764,946,RI
6547,6547,2020-06-29,South Carolina,45,34644,720,SC
6548,6548,2020-06-29,South Dakota,46,6716,91,SD
6549,6549,2020-06-29,Tennessee,47,41388,585,TN
6550,6550,2020-06-29,Texas,48,158756,2430,TX
6551,6551,2020-06-29,Utah,49,21818,168,UT
6552,6552,2020-06-29,Vermont,50,1208,56,VT
6553,6553,2020-06-29,Virgin Islands,78,84,6,VI
6554,6554,2020-06-29,Virginia,51,62189,1740,VA
6555,6555,2020-06-29,Washington,53,34036,1321,WA
6556,6556,2020-06-29,West Virginia,54,2869,93,WV
6557,6557,2020-06-29,Wisconsin,55,31103,786,WI
6558,6558,2020-06-29,Wyoming,56,1450,20,WY
6559,6559,2020-06-30,Alabama,1,38045,950,AL
6560,6560,2020-06-30,Alaska,2,1132,12,AK
6561,6561,2020-06-30,Arizona,4,79399,1645,AZ
6562,6562,2020-06-30,Arkansas,5,20777,270,AR
6563,6563,2020-06-30,California,6,232153,6083,CA
6564,6564,2020-06-30,Colorado,8,32698,1690,CO
6565,6565,2020-06-30,Connecticut,9,46514,4322,CT
6566,6566,2020-06-30,Delaware,10,11474,509,DE
6567,6567,2020-06-30,District of Columbia,11,10327,551,DC
6568,6568,2020-06-30,Florida,12,152426,3504,FL
6569,6569,2020-06-30,Georgia,13,77280,2758,GA
6570,6570,2020-06-30,Guam,66,1228,6,GU
6571,6571,2020-06-30,Hawaii,15,901,18,HI
6572,6572,2020-06-30,Idaho,16,6124,92,ID
6573,6573,2020-06-30,Illinois,17,144661,7136,IL
6574,6574,2020-06-30,Indiana,18,46740,2640,IN
6575,6575,2020-06-30,Iowa,19,29152,717,IA
6576,6576,2020-06-30,Kansas,20,14629,276,KS
6577,6577,2020-06-30,Kentucky,21,15916,588,KY
6578,6578,2020-06-30,Louisiana,22,58203,3221,LA
6579,6579,2020-06-30,Maine,23,3253,105,ME
6580,6580,2020-06-30,Maryland,24,68152,3190,MD
6581,6581,2020-06-30,Massachusetts,25,108882,8054,MA
6582,6582,2020-06-30,Michigan,26,70850,6197,MI
6583,6583,2020-06-30,Minnesota,27,36338,1476,MN
6584,6584,2020-06-30,Mississippi,28,27248,1073,MS
6585,6585,2020-06-30,Missouri,29,22275,1037,MO
6586,6586,2020-06-30,Montana,30,967,22,MT
6587,6587,2020-06-30,Nebraska,31,19194,279,NE
6588,6588,2020-06-30,Nevada,32,18582,507,NV
6589,6589,2020-06-30,New Hampshire,33,5782,371,NH
6590,6590,2020-06-30,New Jersey,34,173521,15035,NJ
6591,6591,2020-06-30,New Mexico,35,12147,497,NM
6592,6592,2020-06-30,New York,36,398142,31776,NY
6593,6593,2020-06-30,North Carolina,37,65062,1362,NC
6594,6594,2020-06-30,North Dakota,38,3585,88,ND
6595,6595,2020-06-30,Northern Mariana Islands,69,30,2,MP
6596,6596,2020-06-30,Ohio,39,51789,2863,OH
6597,6597,2020-06-30,Oklahoma,40,13757,387,OK
6598,6598,2020-06-30,Oregon,41,8695,210,OR
6599,6599,2020-06-30,Pennsylvania,42,91226,6695,PA
6600,6600,2020-06-30,Puerto Rico,72,7465,153,PR
6601,6601,2020-06-30,Rhode Island,44,16813,950,RI
6602,6602,2020-06-30,South Carolina,45,36399,739,SC
6603,6603,2020-06-30,South Dakota,46,6764,91,SD
6604,6604,2020-06-30,Tennessee,47,42815,597,TN
6605,6605,2020-06-30,Texas,48,166703,2482,TX
6606,6606,2020-06-30,Utah,49,22364,172,UT
6607,6607,2020-06-30,Vermont,50,1208,56,VT
6608,6608,2020-06-30,Virgin Islands,78,90,6,VI
6609,6609,2020-06-30,Virginia,51,62787,1763,VA
6610,6610,2020-06-30,Washington,53,34541,1333,WA
6611,6611,2020-06-30,West Virginia,54,2904,93,WV
6612,6612,2020-06-30,Wisconsin,55,31723,793,WI
6613,6613,2020-06-30,Wyoming,56,1487,20,WY
6614,6614,2020-07-01,Alabama,1,38962,972,AL
6615,6615,2020-07-01,Alaska,2,1174,12,AK
6616,6616,2020-07-01,Arizona,4,84152,1726,AZ
6617,6617,2020-07-01,Arkansas,5,21197,277,AR
6618,6618,2020-07-01,California,6,239764,6168,CA
6619,6619,2020-07-01,Colorado,8,33012,1697,CO
6620,6620,2020-07-01,Connecticut,9,46572,4324,CT
6621,6621,2020-07-01,Delaware,10,11510,509,DE
6622,6622,2020-07-01,District of Columbia,11,10365,553,DC
6623,6623,2020-07-01,Florida,12,158989,3549,FL
6624,6624,2020-07-01,Georgia,13,79589,2779,GA
6625,6625,2020-07-01,Guam,66,1240,6,GU
6626,6626,2020-07-01,Hawaii,15,909,18,HI
6627,6627,2020-07-01,Idaho,16,6379,92,ID
6628,6628,2020-07-01,Illinois,17,145541,7160,IL
6629,6629,2020-07-01,Indiana,18,47116,2650,IN
6630,6630,2020-07-01,Iowa,19,29618,717,IA
6631,6631,2020-07-01,Kansas,20,15142,280,KS
6632,6632,2020-07-01,Kentucky,21,16114,597,KY
6633,6633,2020-07-01,Louisiana,22,60286,3238,LA
6634,6634,2020-07-01,Maine,23,3294,105,ME
6635,6635,2020-07-01,Maryland,24,68502,3205,MD
6636,6636,2020-07-01,Massachusetts,25,109143,8081,MA
6637,6637,2020-07-01,Michigan,26,71279,6202,MI
6638,6638,2020-07-01,Minnesota,27,36753,1482,MN
6639,6639,2020-07-01,Mississippi,28,27900,1082,MS
6640,6640,2020-07-01,Missouri,29,22595,1049,MO
6641,6641,2020-07-01,Montana,30,1016,22,MT
6642,6642,2020-07-01,Nebraska,31,19325,282,NE
6643,6643,2020-07-01,Nevada,32,19151,512,NV
6644,6644,2020-07-01,New Hampshire,33,5802,373,NH
6645,6645,2020-07-01,New Jersey,34,173782,15078,NJ
6646,6646,2020-07-01,New Mexico,35,12276,500,NM
6647,6647,2020-07-01,New York,36,398770,31791,NY
6648,6648,2020-07-01,North Carolina,37,66815,1389,NC
6649,6649,2020-07-01,North Dakota,38,3624,89,ND
6650,6650,2020-07-01,Northern Mariana Islands,69,30,2,MP
6651,6651,2020-07-01,Ohio,39,52865,2876,OH
6652,6652,2020-07-01,Oklahoma,40,14112,389,OK
6653,6653,2020-07-01,Oregon,41,9019,211,OR
6654,6654,2020-07-01,Pennsylvania,42,91864,6704,PA
6655,6655,2020-07-01,Puerto Rico,72,7537,153,PR
6656,6656,2020-07-01,Rhode Island,44,16853,956,RI
6657,6657,2020-07-01,South Carolina,45,37919,766,SC
6658,6658,2020-07-01,South Dakota,46,6826,93,SD
6659,6659,2020-07-01,Tennessee,47,44360,602,TN
6660,6660,2020-07-01,Texas,48,174826,2518,TX
6661,6661,2020-07-01,Utah,49,22864,173,UT
6662,6662,2020-07-01,Vermont,50,1210,56,VT
6663,6663,2020-07-01,Virgin Islands,78,92,6,VI
6664,6664,2020-07-01,Virginia,51,63203,1786,VA
6665,6665,2020-07-01,Washington,53,35258,1340,WA
6666,6666,2020-07-01,West Virginia,54,2979,93,WV
6667,6667,2020-07-01,Wisconsin,55,32307,794,WI
6668,6668,2020-07-01,Wyoming,56,1514,20,WY
6669,6669,2020-07-02,Alabama,1,40111,985,AL
6670,6670,2020-07-02,Alaska,2,1224,12,AK
6671,6671,2020-07-02,Arizona,4,87495,1766,AZ
6672,6672,2020-07-02,Arkansas,5,22075,279,AR
6673,6673,2020-07-02,California,6,248198,6263,CA
6674,6674,2020-07-02,Colorado,8,33335,1701,CO
6675,6675,2020-07-02,Connecticut,9,46646,4326,CT
6676,6676,2020-07-02,Delaware,10,11731,510,DE
6677,6677,2020-07-02,District of Columbia,11,10390,554,DC
6678,6678,2020-07-02,Florida,12,169098,3616,FL
6679,6679,2020-07-02,Georgia,13,82475,2801,GA
6680,6680,2020-07-02,Guam,66,1249,6,GU
6681,6681,2020-07-02,Hawaii,15,929,18,HI
6682,6682,2020-07-02,Idaho,16,6688,93,ID
6683,6683,2020-07-02,Illinois,17,146407,7197,IL
6684,6684,2020-07-02,Indiana,18,47553,2662,IN
6685,6685,2020-07-02,Iowa,19,30259,719,IA
6686,6686,2020-07-02,Kansas,20,15226,282,KS
6687,6687,2020-07-02,Kentucky,21,16370,605,KY
6688,6688,2020-07-02,Louisiana,22,61669,3255,LA
6689,6689,2020-07-02,Maine,23,3328,105,ME
6690,6690,2020-07-02,Maryland,24,69015,3212,MD
6691,6691,2020-07-02,Massachusetts,25,109338,8132,MA
6692,6692,2020-07-02,Michigan,26,71853,6216,MI
6693,6693,2020-07-02,Minnesota,27,37247,1495,MN
6694,6694,2020-07-02,Mississippi,28,28770,1092,MS
6695,6695,2020-07-02,Missouri,29,23085,1056,MO
6696,6696,2020-07-02,Montana,30,1083,22,MT
6697,6697,2020-07-02,Nebraska,31,19476,284,NE
6698,6698,2020-07-02,Nevada,32,19871,525,NV
6699,6699,2020-07-02,New Hampshire,33,5822,375,NH
6700,6700,2020-07-02,New Jersey,34,174212,15107,NJ
6701,6701,2020-07-02,New Mexico,35,12520,503,NM
6702,6702,2020-07-02,New York,36,399642,31814,NY
6703,6703,2020-07-02,North Carolina,37,68508,1402,NC
6704,6704,2020-07-02,North Dakota,38,3666,89,ND
6705,6705,2020-07-02,Northern Mariana Islands,69,30,2,MP
6706,6706,2020-07-02,Ohio,39,54166,2903,OH
6707,6707,2020-07-02,Oklahoma,40,14539,395,OK
6708,6708,2020-07-02,Oregon,41,9344,212,OR
6709,6709,2020-07-02,Pennsylvania,42,92703,6758,PA
6710,6710,2020-07-02,Puerto Rico,72,7608,153,PR
6711,6711,2020-07-02,Rhode Island,44,16941,959,RI
6712,6712,2020-07-02,South Carolina,45,39701,784,SC
6713,6713,2020-07-02,South Dakota,46,6893,97,SD
6714,6714,2020-07-02,Tennessee,47,46176,612,TN
6715,6715,2020-07-02,Texas,48,182260,2562,TX
6716,6716,2020-07-02,Utah,49,23466,176,UT
6717,6717,2020-07-02,Vermont,50,1227,56,VT
6718,6718,2020-07-02,Virgin Islands,78,98,6,VI
6719,6719,2020-07-02,Virginia,51,63735,1816,VA
6720,6720,2020-07-02,Washington,53,35921,1343,WA
6721,6721,2020-07-02,West Virginia,54,3053,93,WV
6722,6722,2020-07-02,Wisconsin,55,32876,801,WI
6723,6723,2020-07-02,Wyoming,56,1550,20,WY
6724,6724,2020-07-03,Alabama,1,41865,1006,AL
6725,6725,2020-07-03,Alaska,2,1284,13,AK
6726,6726,2020-07-03,Arizona,4,91894,1802,AZ
6727,6727,2020-07-03,Arkansas,5,22622,281,AR
6728,6728,2020-07-03,California,6,256298,6315,CA
6729,6729,2020-07-03,Colorado,8,33607,1701,CO
6730,6730,2020-07-03,Connecticut,9,46717,4335,CT
6731,6731,2020-07-03,Delaware,10,11923,512,DE
6732,6732,2020-07-03,District of Columbia,11,10435,555,DC
6733,6733,2020-07-03,Florida,12,178586,3683,FL
6734,6734,2020-07-03,Georgia,13,85079,2808,GA
6735,6735,2020-07-03,Guam,66,1255,6,GU
6736,6736,2020-07-03,Hawaii,15,957,19,HI
6737,6737,2020-07-03,Idaho,16,7034,94,ID
6738,6738,2020-07-03,Illinois,17,147293,7222,IL
6739,6739,2020-07-03,Indiana,18,48099,2682,IN
6740,6740,2020-07-03,Iowa,19,30631,721,IA
6741,6741,2020-07-03,Kansas,20,16015,283,KS
6742,6742,2020-07-03,Kentucky,21,16655,608,KY
6743,6743,2020-07-03,Louisiana,22,63397,3278,LA
6744,6744,2020-07-03,Maine,23,3373,105,ME
6745,6745,2020-07-03,Maryland,24,69422,3223,MD
6746,6746,2020-07-03,Massachusetts,25,109628,8149,MA
6747,6747,2020-07-03,Michigan,26,72306,6219,MI
6748,6748,2020-07-03,Minnesota,27,37661,1503,MN
6749,6749,2020-07-03,Mississippi,28,29684,1103,MS
6750,6750,2020-07-03,Missouri,29,23620,1060,MO
6751,6751,2020-07-03,Montana,30,1128,23,MT
6752,6752,2020-07-03,Nebraska,31,19660,285,NE
6753,6753,2020-07-03,Nevada,32,20878,530,NV
6754,6754,2020-07-03,New Hampshire,33,5857,376,NH
6755,6755,2020-07-03,New Jersey,34,174598,15164,NJ
6756,6756,2020-07-03,New Mexico,35,12776,511,NM
6757,6757,2020-07-03,New York,36,400561,31836,NY
6758,6758,2020-07-03,North Carolina,37,70447,1413,NC
6759,6759,2020-07-03,North Dakota,38,3731,89,ND
6760,6760,2020-07-03,Northern Mariana Islands,69,31,2,MP
6761,6761,2020-07-03,Ohio,39,55257,2903,OH
6762,6762,2020-07-03,Oklahoma,40,15065,398,OK
6763,6763,2020-07-03,Oregon,41,9643,215,OR
6764,6764,2020-07-03,Pennsylvania,42,93418,6790,PA
6765,6765,2020-07-03,Puerto Rico,72,7683,154,PR
6766,6766,2020-07-03,Rhode Island,44,16991,960,RI
6767,6767,2020-07-03,South Carolina,45,41532,793,SC
6768,6768,2020-07-03,South Dakota,46,6978,97,SD
6769,6769,2020-07-03,Tennessee,47,47882,626,TN
6770,6770,2020-07-03,Texas,48,189418,2608,TX
6771,6771,2020-07-03,Utah,49,24070,181,UT
6772,6772,2020-07-03,Vermont,50,1236,56,VT
6773,6773,2020-07-03,Virgin Islands,78,111,6,VI
6774,6774,2020-07-03,Virginia,51,64393,1845,VA
6775,6775,2020-07-03,Washington,53,36417,1353,WA
6776,6776,2020-07-03,West Virginia,54,3126,93,WV
6777,6777,2020-07-03,Wisconsin,55,33565,804,WI
6778,6778,2020-07-03,Wyoming,56,1582,20,WY
6779,6779,2020-07-04,Alabama,1,42862,1007,AL
6780,6780,2020-07-04,Alaska,2,1339,14,AK
6781,6781,2020-07-04,Arizona,4,94616,1821,AZ
6782,6782,2020-07-04,Arkansas,5,23209,286,AR
6783,6783,2020-07-04,California,6,265176,6329,CA
6784,6784,2020-07-04,Colorado,8,33900,1703,CO
6785,6785,2020-07-04,Connecticut,9,46717,4335,CT
6786,6786,2020-07-04,Delaware,10,11996,512,DE
6787,6787,2020-07-04,District of Columbia,11,10447,557,DC
6788,6788,2020-07-04,Florida,12,190044,3701,FL
6789,6789,2020-07-04,Georgia,13,87592,2809,GA
6790,6790,2020-07-04,Guam,66,1257,6,GU
6791,6791,2020-07-04,Hawaii,15,981,19,HI
6792,6792,2020-07-04,Idaho,16,7431,94,ID
6793,6793,2020-07-04,Illinois,17,148151,7234,IL
6794,6794,2020-07-04,Indiana,18,48628,2687,IN
6795,6795,2020-07-04,Iowa,19,31167,721,IA
6796,6796,2020-07-04,Kansas,20,16165,284,KS
6797,6797,2020-07-04,Kentucky,21,16709,608,KY
6798,6798,2020-07-04,Louisiana,22,63397,3278,LA
6799,6799,2020-07-04,Maine,23,3397,107,ME
6800,6800,2020-07-04,Maryland,24,69724,3236,MD
6801,6801,2020-07-04,Massachusetts,25,109838,8172,MA
6802,6802,2020-07-04,Michigan,26,72702,6222,MI
6803,6803,2020-07-04,Minnesota,27,37661,1503,MN
6804,6804,2020-07-04,Mississippi,28,30674,1107,MS
6805,6805,2020-07-04,Missouri,29,24061,1062,MO
6806,6806,2020-07-04,Montana,30,1167,23,MT
6807,6807,2020-07-04,Nebraska,31,19826,285,NE
6808,6808,2020-07-04,Nevada,32,21671,530,NV
6809,6809,2020-07-04,New Hampshire,33,5871,380,NH
6810,6810,2020-07-04,New Jersey,34,174889,15189,NJ
6811,6811,2020-07-04,New Mexico,35,13063,513,NM
6812,6812,2020-07-04,New York,36,401286,31860,NY
6813,6813,2020-07-04,North Carolina,37,71734,1414,NC
6814,6814,2020-07-04,North Dakota,38,3788,89,ND
6815,6815,2020-07-04,Northern Mariana Islands,69,31,2,MP
6816,6816,2020-07-04,Ohio,39,56183,2907,OH
6817,6817,2020-07-04,Oklahoma,40,15645,398,OK
6818,6818,2020-07-04,Oregon,41,9937,216,OR
6819,6819,2020-07-04,Pennsylvania,42,93922,6793,PA
6820,6820,2020-07-04,Puerto Rico,72,7787,155,PR
6821,6821,2020-07-04,Rhode Island,44,16991,960,RI
6822,6822,2020-07-04,South Carolina,45,43386,813,SC
6823,6823,2020-07-04,South Dakota,46,7028,97,SD
6824,6824,2020-07-04,Tennessee,47,49232,630,TN
6825,6825,2020-07-04,Texas,48,195707,2646,TX
6826,6826,2020-07-04,Utah,49,24717,181,UT
6827,6827,2020-07-04,Vermont,50,1238,56,VT
6828,6828,2020-07-04,Virgin Islands,78,112,6,VI
6829,6829,2020-07-04,Virginia,51,65109,1849,VA
6830,6830,2020-07-04,Washington,53,36799,1355,WA
6831,6831,2020-07-04,West Virginia,54,3205,94,WV
6832,6832,2020-07-04,Wisconsin,55,34243,804,WI
6833,6833,2020-07-04,Wyoming,56,1606,20,WY
6834,6834,2020-07-05,Alabama,1,43953,1007,AL
6835,6835,2020-07-05,Alaska,2,1371,14,AK
6836,6836,2020-07-05,Arizona,4,98126,1829,AZ
6837,6837,2020-07-05,Arkansas,5,23814,287,AR
6838,6838,2020-07-05,California,6,271587,6369,CA
6839,6839,2020-07-05,Colorado,8,34100,1703,CO
6840,6840,2020-07-05,Connecticut,9,46717,4335,CT
6841,6841,2020-07-05,Delaware,10,12128,512,DE
6842,6842,2020-07-05,District of Columbia,11,10482,559,DC
6843,6843,2020-07-05,Florida,12,200103,3730,FL
6844,6844,2020-07-05,Georgia,13,89489,2812,GA
6845,6845,2020-07-05,Guam,66,1257,6,GU
6846,6846,2020-07-05,Hawaii,15,1005,19,HI
6847,6847,2020-07-05,Idaho,16,7799,94,ID
6848,6848,2020-07-05,Illinois,17,148730,7241,IL
6849,6849,2020-07-05,Indiana,18,49203,2693,IN
6850,6850,2020-07-05,Iowa,19,31612,721,IA
6851,6851,2020-07-05,Kansas,20,16289,287,KS
6852,6852,2020-07-05,Kentucky,21,16712,608,KY
6853,6853,2020-07-05,Louisiana,22,65334,3288,LA
6854,6854,2020-07-05,Maine,23,3415,109,ME
6855,6855,2020-07-05,Maryland,24,69957,3243,MD
6856,6856,2020-07-05,Massachusetts,25,109974,8183,MA
6857,6857,2020-07-05,Michigan,26,73027,6222,MI
6858,6858,2020-07-05,Minnesota,27,38173,1508,MN
6859,6859,2020-07-05,Mississippi,28,30900,1111,MS
6860,6860,2020-07-05,Missouri,29,24334,1062,MO
6861,6861,2020-07-05,Montana,30,1212,23,MT
6862,6862,2020-07-05,Nebraska,31,19937,285,NE
6863,6863,2020-07-05,Nevada,32,22518,537,NV
6864,6864,2020-07-05,New Hampshire,33,5897,381,NH
6865,6865,2020-07-05,New Jersey,34,175258,15211,NJ
6866,6866,2020-07-05,New Mexico,35,13256,513,NM
6867,6867,2020-07-05,New York,36,401822,31895,NY
6868,6868,2020-07-05,North Carolina,37,73094,1414,NC
6869,6869,2020-07-05,North Dakota,38,3825,89,ND
6870,6870,2020-07-05,Northern Mariana Islands,69,31,2,MP
6871,6871,2020-07-05,Ohio,39,57151,2911,OH
6872,6872,2020-07-05,Oklahoma,40,15928,398,OK
6873,6873,2020-07-05,Oregon,41,10237,218,OR
6874,6874,2020-07-05,Pennsylvania,42,94403,6797,PA
6875,6875,2020-07-05,Puerto Rico,72,7916,155,PR
6876,6876,2020-07-05,Rhode Island,44,16991,960,RI
6877,6877,2020-07-05,South Carolina,45,44847,820,SC
6878,6878,2020-07-05,South Dakota,46,7063,97,SD
6879,6879,2020-07-05,Tennessee,47,50365,639,TN
6880,6880,2020-07-05,Texas,48,200137,2666,TX
6881,6881,2020-07-05,Utah,49,25005,184,UT
6882,6882,2020-07-05,Vermont,50,1249,56,VT
6883,6883,2020-07-05,Virgin Islands,78,112,6,VI
6884,6884,2020-07-05,Virginia,51,65748,1853,VA
6885,6885,2020-07-05,Washington,53,37468,1360,WA
